,row ID,smiles,row m/z,match_id,match_smiles,mps,pair_similarity,pp,mps_pp,mcs
4360,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006563058,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,3,0.26127166,0.176470588,3,0.605263158
4361,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006563034,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,3,0.208714236,0.176470588,3,0.605263158
4362,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006393367,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,1,0.208006427,0.058823529,1,0.605263158
4363,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006563082,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,2,0.178002163,0.117647059,2,0.605263158
4364,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006393460,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,1,0.167791188,0.058823529,1,0.605263158
4365,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006393414,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,1,0.167146012,0.058823529,1,0.605263158
4366,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006563010,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,2,0.039575394,0.117647059,2,0.605263158
4367,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006393276,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4368,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006393508,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4369,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006393553,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4370,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006393599,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4371,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006393644,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4372,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006393689,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4373,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006393732,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4374,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006393777,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4375,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006393820,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4376,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006393865,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4377,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006563218,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4378,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006563242,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4379,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006563266,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4380,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006563290,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4381,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006563426,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4382,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006563450,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4383,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006563474,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4384,5,COC1C=C(O)C=C2C=1C(C1C(O)=C3C(OC4(OC3CCC4)C)=CC=1C2=O)=O,383.1125488,CCMSLIB00006563498,O=C1OC=2C=C(OCC3OC3(C)CC4OC(=O)C(O)(C)C4)C=CC2C=C1,0,0,0,0,0.605263158
4385,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00010111400,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,1,0.37575379,0.333333333,1,0.606060606
4386,97,O=C(C1=C(O2)C=C(C)C(OC)=C1C(OC)=O)C3=C2C=CC=C3O,337.0690308,CCMSLIB00010122735,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,1,0.129443288,0.333333333,1,0.606060606
4387,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006442414,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.999209464,0.333333333,1,0.657142857
4388,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006442451,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.999209464,0.333333333,1,0.657142857
4389,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006442491,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.999209464,0.333333333,1,0.657142857
4390,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524331,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.999209464,0.333333333,1,0.657142857
4391,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524351,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.999209464,0.333333333,1,0.657142857
4392,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524371,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.999209464,0.333333333,1,0.657142857
4393,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524391,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.999209464,0.333333333,1,0.657142857
4394,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524411,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.999209464,0.333333333,1,0.657142857
4395,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524616,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.999209464,0.333333333,1,0.657142857
4396,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524596,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.998760164,0.333333333,1,0.657142857
4397,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524576,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.99855417,0.333333333,1,0.657142857
4398,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524636,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.995638847,0.333333333,1,0.657142857
4399,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524656,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.994480968,0.333333333,1,0.657142857
4400,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006442569,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.983541548,0.333333333,1,0.657142857
4401,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006442530,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,1,0.975927293,0.333333333,1,0.657142857
4402,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00004691300,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,11,0.217730159,0.20754717,11,0.5625
4403,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00004692661,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,14,0.182253426,0.264150943,14,0.5625
4404,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00004692660,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,15,0.119047861,0.283018868,15,0.5625
4405,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006442607,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0,0,0,0,0.657142857
4406,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006442645,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0,0,0,0,0.657142857
4407,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006442679,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0,0,0,0,0.657142857
4408,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006442718,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0,0,0,0,0.657142857
4409,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524311,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0,0,0,0,0.657142857
4410,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524556,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0,0,0,0,0.657142857
4411,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524767,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0,0,0,0,0.657142857
4412,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524786,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0,0,0,0,0.657142857
4413,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524805,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0,0,0,0,0.657142857
4414,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006524987,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0,0,0,0,0.657142857
4415,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006525068,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0,0,0,0,0.657142857
4416,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006525090,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0,0,0,0,0.657142857
4417,92,COC1C([C@H](CC(C)C)O)=CC=C2C=1C(OC1C=C(C)C=C(CO)C=1O2)=O,395.1473999,CCMSLIB00006525106,O=C1OCC(CC2=CC=C(OC)C(OC)=C2)C1CC3=CC=C(O)C(OC)=C3,0,0,0,0,0.657142857
4418,70,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,285.1089783,CCMSLIB00009999144,O=C1OCCC=2C(=CN=CC12)C=C,1,0.959674239,0.25,1,0.52173913
4419,70,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,285.1089783,CCMSLIB00009993329,O=C1OCCC=2C(=CN=CC12)C=C,1,0.539711773,0.25,1,0.52173913
4420,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00004717407,O=C1OCCC=2C(=CN=CC12)C=C,40,0.27590642,0.754716981,40,0.52173913
4421,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00004715221,O=C1OCCC=2C(=CN=CC12)C=C,9,0.251079392,0.169811321,9,0.52173913
4422,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00004717408,O=C1OCCC=2C(=CN=CC12)C=C,42,0.234208535,0.79245283,42,0.52173913
4423,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00004715220,O=C1OCCC=2C(=CN=CC12)C=C,6,0.232532524,0.113207547,6,0.52173913
4424,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00004715222,O=C1OCCC=2C(=CN=CC12)C=C,22,0.221101981,0.41509434,22,0.52173913
4425,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006420773,O=C1OCCC=2C(=CN=CC12)C=C,5,0.190617447,0.454545455,5,0.647058824
4426,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00004692662,O=C1OCCC=2C(=CN=CC12)C=C,30,0.190553969,0.566037736,30,0.52173913
4427,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455011,O=C1OCCC=2C(=CN=CC12)C=C,3,0.187938711,0.272727273,3,0.647058824
4428,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00004717409,O=C1OCCC=2C(=CN=CC12)C=C,39,0.185540046,0.735849057,39,0.52173913
4429,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006420802,O=C1OCCC=2C(=CN=CC12)C=C,4,0.160414244,0.363636364,4,0.647058824
4430,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454513,O=C1OCCC=2C(=CN=CC12)C=C,4,0.145961809,0.363636364,4,0.647058824
4431,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454645,O=C1OCCC=2C(=CN=CC12)C=C,4,0.130830364,0.363636364,4,0.647058824
4432,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454588,O=C1OCCC=2C(=CN=CC12)C=C,4,0.123385014,0.363636364,4,0.647058824
4433,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454495,O=C1OCCC=2C(=CN=CC12)C=C,4,0.122630127,0.363636364,4,0.647058824
4434,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00004713737,O=C1OCCC=2C(=CN=CC12)C=C,31,0.119543317,0.58490566,31,0.52173913
4435,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454701,O=C1OCCC=2C(=CN=CC12)C=C,3,0.118086949,0.272727273,3,0.647058824
4436,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454973,O=C1OCCC=2C(=CN=CC12)C=C,2,0.115520317,0.181818182,2,0.647058824
4437,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454569,O=C1OCCC=2C(=CN=CC12)C=C,4,0.111548172,0.363636364,4,0.647058824
4438,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455105,O=C1OCCC=2C(=CN=CC12)C=C,2,0.107631562,0.181818182,2,0.647058824
4439,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454607,O=C1OCCC=2C(=CN=CC12)C=C,3,0.10743013,0.272727273,3,0.647058824
4440,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455093,O=C1OCCC=2C(=CN=CC12)C=C,2,0.106469415,0.181818182,2,0.647058824
4441,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454626,O=C1OCCC=2C(=CN=CC12)C=C,4,0.103948716,0.363636364,4,0.647058824
4442,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454552,O=C1OCCC=2C(=CN=CC12)C=C,4,0.093896091,0.363636364,4,0.647058824
4443,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454533,O=C1OCCC=2C(=CN=CC12)C=C,4,0.092244709,0.363636364,4,0.647058824
4444,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454682,O=C1OCCC=2C(=CN=CC12)C=C,3,0.089967203,0.272727273,3,0.647058824
4445,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454719,O=C1OCCC=2C(=CN=CC12)C=C,3,0.088147996,0.272727273,3,0.647058824
4446,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454663,O=C1OCCC=2C(=CN=CC12)C=C,3,0.083086862,0.272727273,3,0.647058824
4447,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455048,O=C1OCCC=2C(=CN=CC12)C=C,2,0.079303255,0.181818182,2,0.647058824
4448,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454961,O=C1OCCC=2C(=CN=CC12)C=C,2,0.076813199,0.181818182,2,0.647058824
4449,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455062,O=C1OCCC=2C(=CN=CC12)C=C,2,0.057160819,0.181818182,2,0.647058824
4450,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454985,O=C1OCCC=2C(=CN=CC12)C=C,2,0.05547519,0.181818182,2,0.647058824
4451,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455037,O=C1OCCC=2C(=CN=CC12)C=C,2,0.053980267,0.181818182,2,0.647058824
4452,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006420569,O=C1OCCC=2C(=CN=CC12)C=C,1,0.052134808,0.090909091,1,0.647058824
4453,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006420606,O=C1OCCC=2C(=CN=CC12)C=C,1,0.052134808,0.090909091,1,0.647058824
4454,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006420640,O=C1OCCC=2C(=CN=CC12)C=C,1,0.052134808,0.090909091,1,0.647058824
4455,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006420671,O=C1OCCC=2C(=CN=CC12)C=C,1,0.052134808,0.090909091,1,0.647058824
4456,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006420728,O=C1OCCC=2C(=CN=CC12)C=C,1,0.052134808,0.090909091,1,0.647058824
4457,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006420700,O=C1OCCC=2C(=CN=CC12)C=C,1,0.052108135,0.090909091,1,0.647058824
4458,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455118,O=C1OCCC=2C(=CN=CC12)C=C,2,0.050520202,0.181818182,2,0.647058824
4459,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455077,O=C1OCCC=2C(=CN=CC12)C=C,2,0.043802738,0.181818182,2,0.647058824
4460,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006420751,O=C1OCCC=2C(=CN=CC12)C=C,1,0.029811174,0.090909091,1,0.647058824
4461,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455025,O=C1OCCC=2C(=CN=CC12)C=C,1,0.025546154,0.090909091,1,0.647058824
4462,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455241,O=C1OCCC=2C(=CN=CC12)C=C,1,0.025546154,0.090909091,1,0.647058824
4463,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455260,O=C1OCCC=2C(=CN=CC12)C=C,1,0.025546154,0.090909091,1,0.647058824
4464,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455277,O=C1OCCC=2C(=CN=CC12)C=C,1,0.025546154,0.090909091,1,0.647058824
4465,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006454999,O=C1OCCC=2C(=CN=CC12)C=C,1,0.025424358,0.090909091,1,0.647058824
4466,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455298,O=C1OCCC=2C(=CN=CC12)C=C,0,0,0,0,0.647058824
4467,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455334,O=C1OCCC=2C(=CN=CC12)C=C,0,0,0,0,0.647058824
4468,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455414,O=C1OCCC=2C(=CN=CC12)C=C,0,0,0,0,0.647058824
4469,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455453,O=C1OCCC=2C(=CN=CC12)C=C,0,0,0,0,0.647058824
4470,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00006455471,O=C1OCCC=2C(=CN=CC12)C=C,0,0,0,0,0.647058824
4471,69,CC(C)[C@H]1[C@@H](O)C2C(=C3C(=CC=2)C[C@@H](C)OC3=O)O1,263.1282349,CCMSLIB00004695021,O=C1OCCC=2C(=CN=CC12)C=C,0,0,0,0,0.52173913
4472,37,O=C(CO)C1=CNC2=CC=CC=C21,176.0708618,CCMSLIB00000223335,O=Cc(c1)c(c2)c(ccc2)n(OC)1,2,0.02571809,0.181818182,2,0.75
